name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Meenakshi Kapoor,,IND,hi,Delhi,@meenakshikapoor,not_sure,,Centre for Policy Research,activist,Researcher on environmental policy
Sandeep Pandey,,IND,hi,Delhi,@sandeep_pandey,not_sure,,Asha for Education,activist,Social activist and educator
Rituparna Borah,,IND,hi,Delhi,@rituparnab,not_sure,,Nazariya,activist,LGBTQ+ rights and gender activist
Kavita Krishnan,,IND,hi,Delhi,@kavitakrishnan,not_sure,,All India Progressive Women's Association,activist,Women's rights and social justice advocate
Nityanand Jayaraman,,IND,hi,Delhi,@nityjayaraman,not_sure,,Environmental Activist,activist,Focuses on industrial pollution and justice
Ranjan Panda,,IND,hi,Delhi,@ranjanpanda,not_sure,,Water Initiatives Odisha,activist,Water conservation and climate change advocate
Ravi Agarwal,,IND,hi,Delhi,@toksik,not_sure,,Toxics Link,activist,Environmental activist focusing on waste management
Sambhavna Trust Clinic,,IND,hi,Delhi,@sambhavna_clinic,not_sure,,Sambhavna Trust,activist,Focuses on Bhopal disaster survivors
Soumya Dutta,,IND,hi,Delhi,@soumya.dutta,not_sure,,Beyond Copenhagen,activist,"Climate justice advocate, energy expert"
Aarti Khosla,,IND,hi,Delhi,@aarti_khosla,not_sure,,Climate Trends,activist,Climate communication expert
Ritwick Dutta,,IND,hi,Delhi,@ritwickdutta,not_sure,,Legal Initiative for Forest and Environment,activist,"Environmental lawyer, forest conservation"
Ruchi Shree,,IND,hi,Delhi,@ruchishree,not_sure,,Delhi Greens,activist,Environmental educator and activist
Ravi Agarwal,,IND,hi,Delhi,@tokspeak,not_sure,,Toxics Link,activist,Leads environmental NGO Toxics Link
Sunita Narain,,IND,hi,Delhi,@sunitanarain,@sunitanar,,Centre for Science and Environment,activist,"Director of CSE, climate policy expert"
Ravi Agarwal,,IND,hi,Delhi,@raviagarwal_delhi,not_sure,,Toxics Link,activist,"Leads environmental NGO, waste management focus"
Aarushi Batra,,IND,hi,Delhi,@aarushibatra,not_sure,,Robin Hood Army,activist,"Co-founder, focuses on food waste and hunger"
Sambhavna Trust,,IND,hi,Delhi,@sambhavna_trust,not_sure,,Sambhavna Trust,activist,Works on Bhopal gas tragedy aftermath
Kriti Tula,,IND,hi,Delhi,@krititula,not_sure,,Doodlage,activist,Sustainable fashion advocate
Ashish Kothari,,IND,hi,Delhi,@ashishkothari,not_sure,,Kalpavriksh,activist,"Environmentalist, biodiversity conservationist"
Licypriya Kangujam,,IND,hi,Delhi,@licypriyakangujam,@LicypriyaK,,,activist,"Child climate activist, global recognition"
Ramesh Agrawal,,IND,hi,Delhi,@rameshagrawal,not_sure,,Jan Chetna,activist,"Environmental activist, Goldman Prize winner"
Kavita Kuruganti,,IND,hi,Delhi,@kavitakuruganti,not_sure,,Alliance for Sustainable & Holistic Agriculture,activist,Sustainable agriculture and food systems
Kanchi Gandhi,,IND,hi,Delhi,@kanchigandhi,not_sure,,Delhi Greens,activist,Environmental education and awareness
Madhuresh Kumar,,IND,hi,Delhi,@madhureshkumar,not_sure,,National Alliance of People's Movements,activist,Social and environmental justice
Rina Mukherji,,IND,hi,Delhi,@rinamukherji,not_sure,,Freelance Journalist,activist,Covers climate change and environment
Aparna Bhatnagar,,IND,hi,Delhi,@aparnabhatnagar,not_sure,,Green the Map,activist,Sustainable lifestyle and upcycling
Nityanand Jayaraman,,IND,hi,Delhi,@nityanandjayaraman,not_sure,,Environmental Activist,activist,Focus on industrial pollution and justice
Aarti Khosla,,IND,hi,Delhi,@aartikhosla,not_sure,,Climate Trends,activist,Climate communication and policy
Ruchi Jain,,IND,hi,Delhi,@ruchijain,not_sure,,Tarumitra,activist,Youth-led environmental movement
Neha Sinha,,IND,hi,Delhi,@nehasinhadilli,not_sure,,Conservation Biologist,activist,Wildlife conservation and policy
Priya Pillai,,IND,hi,Delhi,@priyapillai,not_sure,,Greenpeace India,activist,Climate and energy campaigner
Manju Menon,,IND,hi,Delhi,@manjumenon,not_sure,,Centre for Policy Research,activist,Environmental governance and policy
Ravi Singh,,IND,hi,Delhi,@ravisingh,not_sure,,WWF India,activist,"CEO of WWF India, conservation leader"
Sanjay Upadhyay,,IND,hi,Delhi,@sanjayupadhyay,not_sure,,Enviro Legal Defence Firm,activist,Environmental law and policy expert
