name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Paola Ugaz,,PER,es,Lima,@paolaugaz,not_sure,,IDL-Reporteros,journalist,Investigative journalist on social justice
Marco Sifuentes,,PER,es,Lima,@ocram,@ocram,,La Encerrona,journalist,Hosts podcast on current affairs
Rocío Silva Santisteban,,PER,es,Lima,@rociosilvas,not_sure,,Freelance,journalist,Covers human rights and environmental issues
Fabiola Torres,,PER,es,Lima,@fabiolatorres,@fabiolatorres,,Salud con Lupa,journalist,Focus on health and environmental issues
Daniel Yovera,,PER,es,Lima,@danielyovera,@danielyovera,,IDL-Reporteros,journalist,Investigative journalist on environmental topics
Ángela Valdivia,,PER,es,Lima,@angelavaldivia,not_sure,,Ojo Público,journalist,Writes on climate change and biodiversity
Juan Carlos Tafur,,PER,es,Lima,@jctafur,@jctafur,,Freelance,journalist,Covers politics and social issues
Rosa María Palacios,,PER,es,Lima,@rmapalacios,@rmapalacios,,Freelance,journalist,Covers politics and environmental issues
Mabel Huertas,,PER,es,Lima,@mabelhuertas,@mabel_huertas,,Freelance,journalist,Covers social and environmental issues
Carlos León Moya,,PER,es,Lima,@carlosleonmoya,@carlosleonmoya,,Freelance,journalist,Covers politics and environmental issues
Silvia Crespo,,PER,es,Lima,@silviacrespo,not_sure,,Freelance,journalist,Covers social and environmental issues
Hildebrandt en sus Trece,,PER,es,Lima,@hildebrandtensustrece,not_sure,,Hildebrandt en sus Trece,journalist,Investigative journalism magazine
Julio Arbizu,,PER,es,Lima,@julioarbizu,@julioarbizu,,IDL-Reporteros,journalist,Covers human rights and environmental issues
Beto Ortiz,,PER,es,Lima,@betoortiz28,@malditaternura,,Willax TV,journalist,Covers politics and social issues
Rosa María Bartra,,PER,es,Lima,@rosamariabartra,not_sure,,Freelance,journalist,Covers politics and social issues
María Teresa García,,PER,es,Lima,@mariateresagarcia,not_sure,,Freelance,journalist,Covers social and environmental issues
Ricardo Uceda,,PER,es,Lima,@ricardouceda,not_sure,,IDL-Reporteros,journalist,Investigative journalist on corruption and environment
Carlos Paredes,,PER,es,Lima,@carlosparedes,not_sure,,Freelance,journalist,Covers politics and social issues
Luis Davelouis,,PER,es,Lima,@luisdavelouis,@ldavelouis,,Freelance,journalist,Covers politics and social issues
Claudia Toro,,PER,es,Lima,@claudiatoro,not_sure,,Freelance,journalist,Covers social and environmental issues
Carlos Villarreal,,PER,es,Lima,@carlosvillarreal,not_sure,,Freelance,journalist,Covers politics and social issues
María Elena Castillo,,PER,es,Lima,@mariaelenacastillo,not_sure,,Freelance,journalist,Covers social and environmental issues
Jorge Bruce,,PER,es,Lima,@jorgebruce,not_sure,,Freelance,journalist,Covers politics and social issues
Mónica Rincón,,PER,es,Lima,@monicarincon,not_sure,,Freelance,journalist,Covers social and environmental issues
María Luisa del Río,,PER,es,Lima,@marialuisadelrio,not_sure,,Freelance,journalist,Covers social and environmental issues
Carlos Basombrío,,PER,es,Lima,@carlosbasombrio,not_sure,,Freelance,journalist,Covers politics and social issues
María del Carmen Alva,,PER,es,Lima,@mariadelcarmenalva,not_sure,,Freelance,journalist,Covers social and environmental issues
Milagros Salazar,,PER,es,Lima,@milagros_salazar,not_sure,,IDL-Reporteros,journalist,Investigative journalist on environmental issues
Josefina Townsend,,PER,es,Lima,@josefinatownsend,not_sure,,RPP Noticias,journalist,Covers politics and social issues
Ricardo León,,PER,es,Lima,@ricardoleon,not_sure,,El Comercio,journalist,Focuses on environmental journalism
Carlos Cornejo,,PER,es,Lima,@carloscornejo,not_sure,,Freelance,journalist,Focuses on social and environmental issues
Juliana Oxenford,,PER,es,Lima,@julianaoxenford.oficial,not_sure,,ATV Noticias,journalist,Hosts a news program on current affairs
Gloria Cano,,PER,es,Lima,@gloriacano,not_sure,,APRODEH,journalist,Focuses on human rights and social issues
Clara Elvira Ospina,,PER,es,Lima,@claraelviraospina,not_sure,,América Televisión,journalist,Covers national and international news
Mijael Garrido Lecca,,PER,es,Lima,@mijaelgl,not_sure,,Freelance,journalist,Covers politics and social issues
María Teresa Braschi,,PER,es,Lima,@mariateresabraschi,not_sure,,Freelance,journalist,Covers environmental and social issues
Rosa María Oliart,,PER,es,Lima,@rosamariaoliart,not_sure,,Freelance,journalist,Covers environmental and social issues
Patricia Gamarra,,PER,es,Lima,@patriciagamarra,not_sure,,Freelance,journalist,Covers environmental and social issues
Javier Torres,,PER,es,Lima,@javiertorres,not_sure,,Freelance,journalist,Covers politics and social issues
Patricia del Valle,,PER,es,Lima,@patriciadelvalle,not_sure,,Freelance,journalist,Covers environmental and social issues
Patricia Salinas,,PER,es,Lima,@patriciasalinas,not_sure,,Freelance,journalist,Covers environmental and social issues
Raúl Castro,,PER,es,Lima,@raulcastro,not_sure,,Freelance,journalist,Covers politics and social issues
Mónica Vecco,,PER,es,Lima,@monicavecco,not_sure,,Freelance,journalist,Covers environmental and social issues
Carlos Cabanillas,,PER,es,Lima,@carloscabanillas,not_sure,,Freelance,journalist,Covers politics and social issues
María Teresa Quiroz,,PER,es,Lima,@mariateresaquiroz,not_sure,,Freelance,journalist,Covers environmental and social issues
José Jara,,PER,es,Lima,@josejara,not_sure,,Freelance,journalist,Covers politics and social issues
