name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Waubgeshig Rice,,CAN,en,Toronto,@waub,@waub,,Storykeepers,podcaster,Focuses on Indigenous literature
Rosie Barton,,CAN,en,Toronto,@rosiebarton,@RosieBarton,,Party Lines,podcaster,Covers Canadian political issues
Piya Chattopadhyay,,CAN,en,Toronto,@piya_c,@piya,,Out in the Open,podcaster,Focuses on social issues and stories
Gillian Deacon,,CAN,en,Toronto,@gilldeacon,not_sure,,Here and Now,podcaster,Discusses Toronto news and culture
Michael Enright,,CAN,en,Toronto,@michael_enright,not_sure,,The Sunday Edition,podcaster,Covers Canadian news and culture
Brent Bambury,,CAN,en,Toronto,@brentbambury,@brentbambury,,Day 6,podcaster,Discusses Canadian and global issues
Terry O'Reilly,,CAN,en,Toronto,@terryoinfluence,@terryoinfluence,,Under the Influence,podcaster,Covers marketing and media
Nahlah Ayed,,CAN,en,Toronto,@nahlahayed,@NahlahAyed,,Ideas,podcaster,Discusses global issues and ideas
Paul Kennedy,,CAN,en,Toronto,@ideas_cbc,not_sure,,Ideas,podcaster,Covers global and philosophical topics
Raina Douris,,CAN,en,Toronto,@rahrahrai,@RahRahRaina,,World Cafe,podcaster,Covers music and culture
Tom Allen,,CAN,en,Toronto,@tomallen3,not_sure,,Shift,podcaster,Discusses music and culture
Laurie Brown,,CAN,en,Toronto,@lauriebrownpoet,@lauriebrownpoet,,Pondercast,podcaster,Focuses on music and storytelling
Alyssa Garrison,,CAN,en,Toronto,@randomactsofpastel,@RAOP,,Pastel Podcast,podcaster,Covers sustainability and lifestyle
Anna Maria Tremonti,,CAN,en,Toronto,@amtremonti,@amtremonti,,More with Anna Maria Tremonti,podcaster,Covers global and national issues
Samantha Yammine,,CAN,en,Toronto,@science.sam,@heysciencesam,,Science in the City,podcaster,Focuses on science communication
Tara Henley,,CAN,en,Toronto,@tarahenley,@TaraRHenley,,Lean Out Podcast,podcaster,Discusses culture and politics
Naomi Klein,,CAN,en,Toronto,@naomiaklein,not_sure,,This Changes Everything Podcast,podcaster,Focuses on climate change
André Picard,,CAN,en,Toronto,@picardonhealth,not_sure,,The Dose Podcast,podcaster,Covers health and public policy
Alicia Elliott,,CAN,en,Toronto,@aliciaelliott,not_sure,,The Secret Life of Canada,podcaster,Explores Canadian history and culture
Fariha Róisín,,CAN,en,Toronto,@fariha_roisin,not_sure,,How to Be a Better Human,podcaster,Focuses on self-improvement and society
Duncan McCue,,CAN,en,Toronto,@duncanmccue,not_sure,,Cross Country Checkup,podcaster,Hosts CBC's national call-in show
